FailingMethod,Answer.duration,Answer.confidence,Answer.difficulty,GroundTruth,TP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.country,Answer.explanation_length,Flesch_reading_ease,books,high school,no?,other,other as long as i can remember honestly,other at work,other autodidact,other books,other by myself from books,other diploma,other elementary school,other employer,other first robotics,other forever,other found a book,other had a book on basic when i was a kid,other hobby,other hobbyist,other i really dont remember a time when i couldnt,other instructional books,other java while on the job,other junior high computer class,other leanred more experts at work,other middle school,other mooc,other na,other on the job,other private,other private institute,other professional,other professionally,other self help books,other self study,other self taught,other self-study,other self-taught,other self-taught as a child,other summer camp,other taught myself the basics as a kid,other through work,other training classes,other us army,other when i started programming (at age 9),other work,"there was no ""internet"". i had a trs-80 for gosh sake. we learned from books! made of paper. odd concept",university,web,,.net,3,5,6,a little bit of java,ada,ahk,ajax,asp,asp.net,assembly,autoit,bash,bash and powershell,basic,c,c sharp,c#,c# vb.net java,c+,c++,c++ and python,c/c++,c/c++ and some python and java,css,css3,cuda,developing,do not currently use,dot net and core java,elixir,euphoria,go,groovy,html,html/css (formerly c# and java in previous jobs),html5,jav,java,java c++,java python,javascript,jee,js,jsp,magic,matlab,most c and ksh in past,mql4,mysql,none,none at present,object pascal,peoplesoft,perl,php,php and c++,php/javascript,pl/sql,plsql,python,r,rpg,ruby,ruby & javascript,ruby on rails,sas,scala,scheme,sql,sql (teradata/ms-sql),swift,tera data,various,vb .net java,vb.net,vba,vbs,vbscript,vhdl,visual basic,visual fox pro,visual foxpro,visualbasic,xml
35,-0.44920358504330465,0.36314172535126416,-0.7940243598382445,1,1,2,0.08062125780057837,type will be object when it should be string,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,2,-0.31035571208375484,-0.09884969392679246,1,21,44.0,104.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-0.3000241095292707,0.9803391241696182,-0.7940243598382445,0,0,1,0.08062125780057837,"A array named ""classes"" is presumably created; but we don't know what type it is. I haven't worked with Java for many years; but I think this line of code is okay. I think the problem in the code is using ""getClass"" in relation to a null or undefined array element.",-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,3,2.9441044570799306,2.8691975814785313,1,21,265.0,79.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.3641668883300712,-0.2540556734670899,0.7818086004561177,0,0,1,0.08062125780057837,No because it is getting a valid value from the minMiddleIndex variable.,-0.15047789058632455,0.09959544350568617,-0.20568272532807705,3,-0.4308912739046321,-0.09884969392679246,1,22,72.0,59.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.23040752475780094,-2.105647869922152,1.5697250806032987,0,0,0,-1.157490915565446,It seems that this part of the code is used many times; and given the code is extremely long; it is very hard to analyze; I'm a bit lost with the information. However; it seems there must be some kind of error for the code; because the assertion (assuming it is correct) has failed.,-0.15047789058632455,0.09959544350568617,-1.425594061756673,4,-0.7924979593672639,-1.088198785728567,0,22,282.0,69.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.2304982090720872,-0.2540556734670899,-0.0061078796910634305,0,0,1,-1.157490915565446,It is correct,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,0,-0.4308912739046321,-0.8683434319948394,0,7,13.0,93.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-0.03879408767961108,-0.2540556734670899,-0.0061078796910634305,0,0,2,0.08062125780057837,I'm not comfortable with line 252; in which the mantissa is divided out into it exponent.  Without crunching examples; it looks like its end condition could be weak.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,4,-0.7924979593672639,-0.31870504766052016,1,22,165.0,65.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.044643038489961616,-2.105647869922152,-0.0061078796910634305,0,0,0,-1.157490915565446,My gut tells me the assertion is failing because of a mismatch between counting chars in unicode; in which case there are 2; and counting bytes; or old style chars.  An index of 2 would be one more than the number of unicode chars.  I'm wondering of c.length is returning unicode char length; or single-byte char length.,-0.45378488879938494,0.09959544350568617,-0.20568272532807705,3,1.9798199625129127,2.4294868740110758,1,20,320.0,82.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.2228001183926737,-2.105647869922152,1.5697250806032987,0,0,0,0.08062125780057837,I don't understand a correct flow of using writer in the program. Generally; public class IllegalArgumentException extends RuntimeException thrown when a method is passed an illegal argument.,-0.45378488879938494,0.09959544350568617,-0.20568272532807705,3,-0.31035571208375484,0.011077982940071375,0,6,191.0,32.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.3580104309935245,0.9803391241696182,-0.7940243598382445,1,0,1,0.08062125780057837,While by convention you should use easy to read names; the variable is being declared in conditional clauses that will not run at the same time.,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,4,-0.5514268357255093,-1.088198785728567,1,20,144.0,70.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.35867167078519535,-0.2540556734670899,0.7818086004561177,0,0,1,0.08062125780057837,There is an issue in line 304.There is if and no else.,0.15282910762673585,-0.4843960206867461,1.0142286111005188,0,-0.4308912739046321,-0.5385604013942479,0,6,54.0,107.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.4623968932675941,-2.105647869922152,0.7818086004561177,0,0,0,0.08062125780057837,i dont have exact answer,3.1858990897573394,1.2675783718905507,1.0142286111005188,4,-0.7924979593672639,-0.6484880782611117,1,7,24.0,83.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.48221645395660767,-2.105647869922152,1.5697250806032987,0,0,0,0.08062125780057837,I'm not this familiar with java,0.15282910762673585,-0.4843960206867461,-0.20568272532807705,4,-0.9130335211881411,-0.9782711088617032,1,21,31.0,73.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.41006196788948696,0.36314172535126416,0.7818086004561177,0,0,2,1.3187334311666028,because there is integer is used in place of date time data types,-0.45378488879938494,-0.4843960206867461,-1.425594061756673,3,-0.5514268357255093,-0.09884969392679246,1,29,65.0,83.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-0.4050881851517572,-0.2540556734670899,-0.0061078796910634305,1,1,2,0.08062125780057837,I'm not sure if this is the issue but the fact that int g is being defined by (int) could be causing some kind of parameter error.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,-0.4308912739046321,0.12100565980693521,1,21,130.0,69.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-0.47048920881327994,0.36314172535126416,-0.0061078796910634305,0,0,1,1.3187334311666028,Does not do anything related to the error of casting from object to string,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,4,-0.6719623975463865,-1.4179818163291587,1,23,74.0,74.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.4480410625143291,-2.105647869922152,1.5697250806032987,1,0,0,-1.157490915565446,am not good in thus questanaire,0.15282910762673585,0.09959544350568617,-1.425594061756673,0,-0.7924979593672639,-0.5385604013942479,1,21,31.0,99.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.4287076705102392,0.9803391241696182,-1.5819408399854256,0,0,1,-1.157490915565446,it's a simple int * int operation.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,1,-0.4308912739046321,0.3408610135406629,1,21,34.0,56.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.14737325252394134,-2.105647869922152,1.5697250806032987,0,0,0,1.3187334311666028,This could be the problem; since this is where it may be failing to pass the proper value. ,-0.45378488879938494,-0.4843960206867461,-1.425594061756673,1,0.7744643443041404,0.6706440441412544,1,21,91.0,87.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.3934717763925572,0.9803391241696182,-1.5819408399854256,0,0,1,1.3187334311666028,The issue is related to the '_' character in the string not the string length,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,4,-0.5514268357255093,-1.3080541394622947,1,22,77.0,81.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.2997898417173645,0.36314172535126416,-0.7940243598382445,0,0,1,1.3187334311666028,The exception is thrown before the code gets to that part.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,0,-0.9130335211881411,-0.5385604013942479,1,22,58.0,85.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.3615282266852133,0.36314172535126416,-0.0061078796910634305,0,0,1,1.3187334311666028,No issue.,-0.45378488879938494,-0.4843960206867461,-1.425594061756673,3,-0.5514268357255093,0.23093333667379906,1,7,9.0,77.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.31932979243732873,0.36314172535126416,-0.0061078796910634305,0,0,1,1.3187334311666028,The string that you are passing as a parameter into the function call is not NULL.  There are values in the array that are defined as your string parameter for each function call. ,0.15282910762673585,0.09959544350568617,-1.425594061756673,1,-0.6719623975463865,-0.6484880782611117,1,21,180.0,71.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.392530926631837,0.9803391241696182,-1.5819408399854256,0,0,1,0.08062125780057837,It's a couple simple int;int comparisons and a return statement,0.15282910762673585,0.6835869076981184,1.0142286111005188,1,-0.4308912739046321,0.3408610135406629,1,21,63.0,61.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.8791578836833083,-1.488450471103798,1.5697250806032987,1,1,2,1.3187334311666028,I believe that the problem must be in the add method. I do not see the problem in the code that is shown. I think the problem might be in the maybeEndStatement method.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,0.8949999061250176,1.4401377822093013,0,21,167.0,94.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.018091614430671272,-0.8712530722854439,0.7818086004561177,0,0,1,0.08062125780057837,This error occurs will likely occur if the minute value is too large or too small. When the DateTimeZone method is called; it checks to see if the minute is less than zero or greater than 59 in line 279. Since this value is less than zero; it throws the illegal IllegalArgumentException error in line 280.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,1,-0.9130335211881411,-0.09884969392679246,0,33,305.0,77.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-0.461646228666002,-2.105647869922152,0.7818086004561177,1,0,0,1.3187334311666028,I am not sure if Long.toString can be added.,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,1,-0.6719623975463865,-0.09884969392679246,1,26,44.0,109.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.8904909039603635,0.36314172535126416,-0.7940243598382445,0,0,1,-1.157490915565446,Line 124 returns the correct Locale object. It does not cause the failure. the IllegalArgumentException is thrown because 2 underscores were used consecutively. This caused the exception to be thrown at line 116.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,1,-0.6719623975463865,-0.6484880782611117,0,22,212.0,63.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.4467513300444797,0.9803391241696182,-0.7940243598382445,1,0,1,0.08062125780057837,There is no issue,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,1.3771421534085264,0.23093333667379906,1,7,17.0,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.4559973515885855,-0.8712530722854439,-0.0061078796910634305,0,0,2,-1.157490915565446,yes i feel there is an issue in that line,-0.15047789058632455,0.09959544350568617,1.0142286111005188,3,-0.9130335211881411,-0.6484880782611117,1,7,41.0,103.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.3311111962683553,0.36314172535126416,-0.7940243598382445,0,0,2,1.3187334311666028,codePointAt method will throw java.lang.StringIndexOutOfBoundsException error when pos index is negative or not less than the length of input; which happens when pos=2,-0.45378488879938494,0.09959544350568617,1.0142286111005188,1,-0.4308912739046321,0.23093333667379906,1,21,167.0,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.41217919472719866,-0.2540556734670899,-0.0061078796910634305,0,0,1,-1.157490915565446,This section of code doesn't use a string method ,0.15282910762673585,1.2675783718905507,-0.20568272532807705,3,-0.5514268357255093,-0.20877737079365632,1,32,49.0,96.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.39848945432195015,-0.2540556734670899,-0.0061078796910634305,0,0,2,-1.157490915565446,The 5th character is not an underscore (line 121) so it throws an exception.,1.669364098692038,3.6035442286602795,-1.425594061756673,0,-0.9130335211881411,-0.6484880782611117,0,31,76.0,74.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
